organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"882703762","NAPER KRAGERØ AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Edvard Munchs vei 16","KRAGERØ","3770","KRAGERØ","4014","Norge","NO","2100","Private aksjeselskaper mv.","2022","2000-12-07","2000-10-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-03-25","Eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, delta i andre foretak med samme formål, samt være et investeringsselskap. Selskapet skal også kunne tilby regnskaps- og administrative tjenester. Selskapet skal dessuten kunne delta i og/eller eie tilsvarende virksomheter.","Å eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, samt delta i andre foretak med samme formål. Selskapet skal også kunne tilby regnskaps- og administrative tjenester."
"924738189","FORZA FUGLA AS","AS","Aksjeselskap","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","true","","","Postboks 215","LILLESTRØM","2001","LILLESTRØM","3205","Norge","NO","C. J. Hansens vei 3 B","KJELLER","2007","LILLESTRØM","3205","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-08-20","2020-08-10","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-08-10","Fremstilling/salg av supporter artikler ifm Lillestrøm Sportsklubb og Kanari-Fansen Lillestrøm og andre produkter som naturlig faller sammen med dette.","Salg av klær og andre supporter relaterte produkter ifm Lillestrøm Sportsklubb og Kanari-Fansen Lillestrøm."
"924372834","REINLAV AS","AS","Aksjeselskap","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Voksenkollveien 15C","OSLO","0790","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-01-02","2022-12-08","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-12-08","Selge tjenester og varer innen design og IT og annet som naturlig sammenfaller med dette samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.","Selge tjenester og varer innen design og IT og annet som naturlig sammenfaller med dette samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet."
"998918782","HITCH HIKE STUDIO AS","AS","Aksjeselskap","74.101","Industridesign, produktdesign og annen teknisk designvirksomhet","","","","","","","false","","www.haikwithus.com","Bjerkealléen 27A","OSLO","0487","OSLO","0301","Norge","NO","Tyssøy","BJØRØYHAMN","5177","ØYGARDEN","4626","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-10-29","2012-09-24","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-09-24","Design, produksjon og salg av klær, andre tekstiler og tilbehør, samt å tilby konsulenttjenester, undervisning og kunstrelatert prosjekt arbeid.","Næringsvirksomheten som utføres er innen mote og kunstfeltet, ved design, produksjon og salg av klær, andre tekstiler og tilbehør, samt å tilby konsulenttjenester, undervisning og kunstrelatert prosjekt arbeid."
"891266022","IKM SUBSEA AS","AS","Aksjeselskap","09.109","Andre tjenester tilknyttet utvinning av råolje og naturgass","","","","","","","true","146","www.IKM.no","","","","","","","","Nordlysvegen 7","BRYNE","4340","TIME","1121","Norge","NO","2100","Private aksjeselskaper mv.","2022","2007-05-31","2007-04-18","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2013-09-25","Handel og tjenesteyting innenfor subsea virksomhet, direkte og gjennom deltakelse og finansiell bistand til andre selskaper.","Kjøp, salg og utleie av fast eiendom, samt deltakelse i andre foretak."
"926060740","SOGNDAL EIENDOMSMEGLING AS","AS","Aksjeselskap","68.310","Eiendomsmegling","","","","","","","true","6","","postboks 171","SOGNDAL","6856","SOGNDAL","4640","Norge","NO","Fjørevegen 10","SOGNDAL","6856","SOGNDAL","4640","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-11-30","2020-11-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-11-15","Eiendomsmegling og virksomhet som naturlig til eiendomsmegling.","Eiendomsmegling og virksomhet som naturlig hører til eiendomsmegling."
"926782568","BK SERVICETJENESTER AS","AS","Aksjeselskap","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","Rubina Ranas gate 1","OSLO","0190","OSLO","0301","Norge","NO","Ødegårds vei 13","LØRENSKOG","1470","LØRENSKOG","3222","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-03-12","2021-03-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-18","Salg og konsulentvirksomhet, samt alt som faller naturlig innenfor dette. Kjøp og salg av IT, bredbånd, telefoni og tilhørende produkter. Deltakelse i andre foretak, samt kjøp, salg og utleie av fast eiendom. Investering, kjøp og salg av aksjer og alt som faller naturlig innenfor dette.","Salg og konsulentvirksomhet, samt alt som faller naturlig innenfor dette: Kjøp og salg av IT, bredbånd, telefoni og tilhørende produkter. Deltakelse i andre foretak, samt kjøp, salg og utleie av fast eiendom. Investering, kjøp og salg av aksjer og alt som faller naturlig innenfor dette."
"960413342","HANS EIKEGARD","ENK","Enkeltpersonforetak","66.290","Andre tjenester tilknyttet forsikringsvirksomhet og pensjonskasser","","","","","","","false","","","Postboks 68","SARPSBORG","1701","SARPSBORG","3105","Norge","NO","Yvenveien 33D","YVEN","1715","SARPSBORG","3105","Norge","NO","4900","Øvrige finansielle foretak unntatt forsikring","","1995-02-20","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Formidling og salg av forsikringer, lån, økonomisk rådgivning, deltakelse i annen virksomhet som står i naturlig forbindelse hermed. Styrearbeid og diverse vaktmestertjenester."
"925928704","BERGEN ETATBYGG AS","AS","Aksjeselskap","64.302","Alternative investeringsfond (AIF) som ikke er verdipapirfond","","","","","","","false","","","","","","","","","","c/o Njord Alternative Investments/nDronning Mauds gate 1","OSLO","0250","OSLO","0301","Norge","NO","4500","Alternative investeringsfond (AIF) unntatt verdipapirfond","2022","2020-11-06","2020-10-23","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-22","Utvikling, forvaltning og investering i andre selskaper, samt investering i fast eiendom og andre formuesgoder og alt som står i forbindelse med de forannevnte virksomheter.","Utleie av egen eller leid fast eiendom ellers."
"815342712","BRAGE PELLE STIG BRAGE-ANDERSEN","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","www.parfyme.dk","Humlejordet 67","HØVÅG","4770","LILLESAND","4215","Norge","NO","Odderøyveien 32","KRISTIANSAND S","4610","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2015-05-05","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Produksjon av kunst. Foredrag, konsultation og salg av kunst."
"915243533","HØYDEN FOTBALLKLUBB","FLI","Forening/lag/innretning","93.120","Idrettslag og -klubber","","","","","","","false","","www.facebook.com/hoydenfk","","","","","","","","c/o Christoffer Skjelvik/nEgedes gate 5","BERGEN","5034","BERGEN","4601","Norge","NO","7000","Ideelle organisasjoner","","2013-05-16","2012-12-12","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Høyden FK er en fotballklubb som bestående av venner og bekjente som ønsker å spille fotball uten tilknytning til en større klubb som ligger i bunn. Hovedsaklig består fotballaget av aktive studenter, men også ikke-studenter er med i klubben."
"981255178","ARMEC AS","AS","Aksjeselskap","25.110","Produksjon av metallkonstruksjoner og deler","","","","","","","true","12","www.armec.no","Postboks 60","FLISA","2271","ÅSNES","3418","Norge","NO","Sønsterud Industriområde/nFlismyrvegen 22","GJESÅSEN","2280","ÅSNES","3418","Norge","NO","2100","Private aksjeselskaper mv.","2022","1999-11-19","1999-11-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2000-03-31","Å drive med teknisk konsulenttjenester, produksjon og salg av metallvarer, maskiner og utstyr. Videre skal drives handel og annen økonomisk virksomhet av en hvilken som helst art.","Å drive med teknisk konsulenttjenester, produksjon og salg av metallvarer, maskiner og utstyr. Videre skal drives handel og annen økonomisk virksomhet av en hvilken som helst art."
"932083868","NANSETKRYSSET AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 9740 Torget Vest","DRAMMEN","3010","DRAMMEN","3301","Norge","NO","Edvard Stangs gate 33","DRAMMEN","3014","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-09-19","2023-06-19","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-06-19","Utvikling og utleie av fast eiendom.","Utleie av fast eiendom."
"929006232","TØHF HOLDING AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Ingrids vei 29","TØNSBERG","3114","TØNSBERG","3905","Norge","NO","2100","Private aksjeselskaper mv.","2022","2022-03-30","2022-03-14","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-30","Direkte og/eller indirekte - å kjøpe, eie og selge aksjer, obligasjoner og andre finansielle instrumenter og alt som er beslektet eller står i forbindelse med dette. Videre skal selskapets virksomhet kunne være - direkte og/eller indirekte - å anskaffe, prosjektere, utbygge, eie, drive, leie ut og selge fast eiendom og alt som er beslektet eller står i forbindelse med slik virksomhet. Selskapet skal også kunne eie - helt eller delvis - eller delta i selskaper eller næringsforetak som driver annen virksomhet.","Kjøp og salg av aksjer, virksomheter og eiendomsutvikling."
"929404912","SOLEM BUSINESS","ENK","Enkeltpersonforetak","47.911","Postordre-/Internetthandel med bredt vareutvalg","","","","","","","false","","","","","","","","","","Trollvikveien 340","FINNSNES","9307","SENJA","5530","Norge","NO","8200","Personlig næringsdrivende","","2022-06-23","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Netthandel internasjonalt med bredt vareutvalg."
"923713425","SKAPPEL ENGINEERING","ENK","Enkeltpersonforetak","68.310","Eiendomsmegling","","","","","","","false","","","","","","","","","","Dues vei 42","STAVANGER","4023","STAVANGER","1103","Norge","NO","8200","Personlig næringsdrivende","","2019-10-29","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Taksering av eiendom, byggevirksomhet, konsulenttjenester og investering."
"982358914","GALLERI LIVETS KRYDDA DA","DA","Ansvarlig selskap med delt ansvar","47.789","Butikkhandel ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Krepseveien 3","TOLVSRØD","3154","TØNSBERG","3905","Norge","NO","2300","Personlige foretak","","2000-10-11","2000-10-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2000-10-01","Butikkhandel med: salg/import av kunst, håntverk og interiør.","Butikkhandel med: salg/import av kunst, håntverk og interiør."
"918976515","ÅKRE AS","AS","Aksjeselskap","11.030","Produksjon av sider og annen fruktvin","","","","","","","true","5","","","","","","","","","c/o Gjermund Åkre/nÅkre","NÅ","5776","ULLENSVANG","4618","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-05-10","2017-04-28","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2022-04-20","Drift av eplepresseri samt tilvirkning og omsetning av sider og annen alkoholfri og alkoholholdig drikke samt utstyr og råvarer som naturlig faller sammen med slik forretningsdrift. Selskapet vil også kunne delta i andre selskaper med lignende virksomhet, eller på annen måte gjøre seg interessert i andre foretagender.","Drift av eplepresseri samt tilvirkning og omsetning av sider og annen alkoholfri og alkoholholdig drikke samt utstyr og råvarer som naturlig faller sammen med slik forretningsdrift. Selskapet vil også kunne delta i andre selskaper med lignende virksomhet, eller på annen måte gjøre seg interessert i andre foretagender."
